time,frame_id,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,normalized_position,normalized_orientation,roll,pitch,yaw,rotation_normalized
1747747061.8038294,omron/base_footprint,-0.28413669783286455,1.3720753947636508,0.0,0.0,0.0,0.713640050513641,0.7005125825443025,1.4011868369247524,1.0,0.0,0.0,91.06371390046408,91.06371390046408
1747747061.8136833,omron/base_footprint,-0.28413669783286455,1.3720753947636508,0.0,0.0,0.0,0.713640050513641,0.7005125825443025,1.4011868369247524,1.0,0.0,0.0,91.06371390046408,91.06371390046408
1747747061.8237777,omron/base_footprint,-0.28413669783286455,1.3720753947636508,0.0,0.0,0.0,0.713640050513641,0.7005125825443025,1.4011868369247524,1.0,0.0,0.0,91.06371390046408,91.06371390046408
1747747061.8337488,omron/base_footprint,-0.28413669783286455,1.3720753947636508,0.0,0.0,0.0,0.713640050513641,0.7005125825443025,1.4011868369247524,1.0,0.0,0.0,91.06371390046408,91.06371390046408
1747747061.8437448,omron/base_footprint,-0.28413669783286455,1.3720753947636508,0.0,0.0,0.0,0.713640050513641,0.7005125825443025,1.4011868369247524,1.0,0.0,0.0,91.06371390046408,91.06371390046408
1747747061.8537757,omron/base_footprint,-0.28413669783286455,1.3720753947636508,0.0,0.0,0.0,0.713640050513641,0.7005125825443025,1.4011868369247524,1.0,0.0,0.0,91.06371390046408,91.06371390046408
1747747061.8637543,omron/base_footprint,-0.28413669783286455,1.3720753947636508,0.0,0.0,0.0,0.713640050513641,0.7005125825443025,1.4011868369247524,1.0,0.0,0.0,91.06371390046408,91.06371390046408
1747747061.8737562,omron/base_footprint,-0.28410889304254994,1.3720495302338656,0.0,0.0,0.0,0.7136523897954605,0.700500011805302,1.401155871600599,1.0,0.0,0.0,91.06573240842987,91.06573240842987
1747747061.8837452,omron/base_footprint,-0.2840874220708942,1.372063167603448,0.0,0.0,0.0,0.7136447849651897,0.7005077593374598,1.401164872266249,1.0,0.0,0.0,91.064488376277,91.064488376277
1747747061.8938353,omron/base_footprint,-0.2840874220708942,1.372063167603448,0.0,0.0,0.0,0.7136447849651897,0.7005077593374598,1.401164872266249,1.0,0.0,0.0,91.064488376277,91.064488376277
1747747061.9038987,omron/base_footprint,-0.2840874220708942,1.372063167603448,0.0,0.0,0.0,0.7136447849651897,0.7005077593374598,1.401164872266249,1.0,0.0,0.0,91.064488376277,91.064488376277
1747747061.9137757,omron/base_footprint,-0.2840874220708942,1.372063167603448,0.0,0.0,0.0,0.7136447849651897,0.7005077593374598,1.401164872266249,1.0,0.0,0.0,91.064488376277,91.064488376277
1747747061.9237785,omron/base_footprint,-0.2840874220708942,1.372063167603448,0.0,0.0,0.0,0.7136447849651897,0.7005077593374598,1.401164872266249,1.0,0.0,0.0,91.064488376277,91.064488376277
1747747061.9337645,omron/base_footprint,-0.2840874220708942,1.372063167603448,0.0,0.0,0.0,0.7136447849651897,0.7005077593374598,1.401164872266249,1.0,0.0,0.0,91.064488376277,91.064488376277
1747747061.9437473,omron/base_footprint,-0.2841457888582317,1.3719908433078052,0.0,0.0,0.0,0.7136943354678095,0.7004572760141491,1.4011058858795538,1.0,0.0,0.0,91.07259431639697,91.07259431639697
1747747061.9537873,omron/base_footprint,-0.2841457888582317,1.3719908433078052,0.0,0.0,0.0,0.7136943354678095,0.7004572760141491,1.4011058858795538,1.0,0.0,0.0,91.07259431639697,91.07259431639697
1747747061.9637082,omron/base_footprint,-0.28419562964243106,1.3719498942565385,0.0,0.0,0.0,0.7137174747490054,0.7004336986738308,1.4010758966802566,0.9999999999999999,0.0,0.0,91.07637985910466,91.07637985910466
1747747061.9737327,omron/base_footprint,-0.28404789445039214,1.3718763167400851,0.0,0.0,0.0,0.7137281013412214,0.7004228703832102,1.4009738879700948,1.0,0.0,0.0,91.07811839222225,91.07811839222225
1747747061.9837732,omron/base_footprint,-0.28403435641031827,1.3718477246737482,0.0,0.0,0.0,0.7137256658438591,0.7004253521366427,1.400943144925576,0.9999999999999999,0.0,0.0,91.07771993729293,91.07771993729293
1747747061.993721,omron/base_footprint,-0.28383349819736026,1.3715282613318602,0.0,0.0,0.0,0.7138220077580466,0.7003271672870268,1.4005895995369044,1.0,0.0,0.0,91.09348285040686,91.09348285040686
1747747062.0038266,omron/base_footprint,-0.28383349819736026,1.3715282613318602,0.0,0.0,0.0,0.7138220077580466,0.7003271672870268,1.4005895995369044,1.0,0.0,0.0,91.09348285040686,91.09348285040686
1747747062.0139148,omron/base_footprint,-0.2837716888129851,1.3715637148413315,0.0,0.0,0.0,0.7138291978386175,0.7003198385831118,1.4006117931965043,0.9999999999999999,0.0,0.0,91.09465933889925,91.09465933889925
1747747062.0238285,omron/base_footprint,-0.2837716888129851,1.3715637148413315,0.0,0.0,0.0,0.7138291978386175,0.7003198385831118,1.4006117931965043,0.9999999999999999,0.0,0.0,91.09465933889925,91.09465933889925
1747747062.0337617,omron/base_footprint,-0.2838605138168804,1.371465735173444,0.0,0.0,0.0,0.7138703359049725,0.7002779044885836,1.400533846095559,1.0,0.0,0.0,91.10139085789659,91.10139085789659
1747747062.043865,omron/base_footprint,-0.28393391857286865,1.3712999596993805,0.0,0.0,0.0,0.7139304504398967,0.7002166178652762,1.4003863929600526,1.0,0.0,0.0,91.11122826627329,91.11122826627329
1747747062.0537794,omron/base_footprint,-0.28393391857286865,1.3712999596993805,0.0,0.0,0.0,0.7139304504398967,0.7002166178652762,1.4003863929600526,1.0,0.0,0.0,91.11122826627329,91.11122826627329
1747747062.0637372,omron/base_footprint,-0.28391309741154114,1.371308441276228,0.0,0.0,0.0,0.7139286537166232,0.7002184497729048,1.4003904769732096,1.0,0.0,0.0,91.11093423004726,91.11093423004726
1747747062.0737784,omron/base_footprint,-0.28391309741154114,1.371308441276228,0.0,0.0,0.0,0.7139286537166232,0.7002184497729048,1.4003904769732096,1.0,0.0,0.0,91.11093423004726,91.11093423004726
1747747062.083878,omron/base_footprint,-0.28391309741154114,1.371308441276228,0.0,0.0,0.0,0.7139286537166232,0.7002184497729048,1.4003904769732096,1.0,0.0,0.0,91.11093423004726,91.11093423004726
1747747062.0937867,omron/base_footprint,-0.28391309741154114,1.371308441276228,0.0,0.0,0.0,0.7139286537166232,0.7002184497729048,1.4003904769732096,1.0,0.0,0.0,91.11093423004726,91.11093423004726
1747747062.1037846,omron/base_footprint,-0.28391309741154114,1.371308441276228,0.0,0.0,0.0,0.7139286537166232,0.7002184497729048,1.4003904769732096,1.0,0.0,0.0,91.11093423004726,91.11093423004726
1747747062.1137648,omron/base_footprint,-0.2838891438267108,1.3713871985524433,0.0,0.0,0.0,0.7139231269667697,0.7002240846914576,1.4004627429304148,0.9999999999999999,0.0,0.0,91.11002977468196,91.11002977468196
1747747062.1237204,omron/base_footprint,-0.2838891438267108,1.3713871985524433,0.0,0.0,0.0,0.7139231269667697,0.7002240846914576,1.4004627429304148,0.9999999999999999,0.0,0.0,91.11002977468196,91.11002977468196
1747747062.1337278,omron/base_footprint,-0.2838891438267108,1.3713871985524433,0.0,0.0,0.0,0.7139231269667697,0.7002240846914576,1.4004627429304148,0.9999999999999999,0.0,0.0,91.11002977468196,91.11002977468196
1747747062.1437461,omron/base_footprint,-0.2838637577945935,1.3713891869819212,0.0,0.0,0.0,0.7139268138323108,0.7002203256770294,1.4004595442783068,1.0,0.0,0.0,91.11063313125526,91.11063313125526
1747747062.1537232,omron/base_footprint,-0.2838637577945935,1.3713891869819212,0.0,0.0,0.0,0.7139268138323108,0.7002203256770294,1.4004595442783068,1.0,0.0,0.0,91.11063313125526,91.11063313125526
1747747062.163716,omron/base_footprint,-0.2838637577945935,1.3713891869819212,0.0,0.0,0.0,0.7139268138323108,0.7002203256770294,1.4004595442783068,1.0,0.0,0.0,91.11063313125526,91.11063313125526
